filename,width,height,class,xmin,ymin,xmax,ymax
P02948.jpg,844,581,Gun,382,354,504,477
P02948.jpg,844,581,Knife,48,166,462,278
P02948.jpg,844,581,Knife,66,140,358,172
P02949.jpg,846,560,Gun,132,354,295,410
P02950.jpg,813,499,Gun,459,200,606,277
P02951.jpg,826,528,Gun,117,144,352,315
P02951.jpg,826,528,Gun,49,184,263,312
P02951.jpg,826,528,Knife,0,338,421,497
P02952.jpg,817,490,Gun,166,144,370,241
P02953.jpg,868,611,Gun,408,212,507,322
P02953.jpg,868,611,Gun,566,215,734,315
P02953.jpg,868,611,Knife,359,400,794,537
P02953.jpg,868,611,Knife,461,504,779,579
P02953.jpg,868,611,Knife,418,453,713,521
P02954.jpg,817,523,Gun,170,227,348,318
P02955.jpg,850,582,Gun,162,405,298,492
P02955.jpg,850,582,Gun,363,375,459,487
P02955.jpg,850,582,Knife,58,231,455,306
P02955.jpg,850,582,Knife,114,180,425,235
P02955.jpg,850,582,Knife,81,222,414,259
P02956.jpg,800,457,Gun,113,202,303,291
P02957.jpg,663,463,Gun,67,164,168,331
P02957.jpg,663,463,Gun,26,155,216,287
P02957.jpg,663,463,Knife,0,317,416,436
P02958.jpg,848,579,Gun,477,145,575,258
P02958.jpg,848,579,Gun,629,143,742,268
P02958.jpg,848,579,Knife,390,297,814,423
P02958.jpg,848,579,Knife,489,401,785,457
P02958.jpg,848,579,Knife,436,354,776,422
P02959.jpg,848,598,Gun,94,374,196,505
P02959.jpg,848,598,Gun,243,374,348,493
P02959.jpg,848,598,Knife,51,244,461,303
P02959.jpg,848,598,Knife,57,185,364,224
P02959.jpg,848,598,Knife,75,216,406,258
P02960.jpg,806,482,Gun,434,337,602,412
P02961.jpg,666,460,Gun,464,125,608,299
P02961.jpg,666,460,Gun,451,239,650,352
P02961.jpg,666,460,Knife,210,380,611,411
P02962.jpg,840,562,Gun,222,338,337,457
P02962.jpg,840,562,Gun,64,331,195,463
P02962.jpg,840,562,Knife,57,194,463,289
P02962.jpg,840,562,Knife,71,141,374,186
P02962.jpg,840,562,Knife,78,170,429,229
P02963.jpg,800,484,Gun,176,193,350,275
P02964.jpg,796,494,Gun,139,182,345,279
P02965.jpg,864,579,Gun,21,322,200,452
P02965.jpg,864,579,Gun,234,344,328,456
P02965.jpg,864,579,Knife,65,187,481,290
P02965.jpg,864,579,Knife,103,166,444,224
P02965.jpg,864,579,Knife,93,134,391,187
P02966.jpg,685,500,Gun,502,132,584,296
P02966.jpg,685,500,Gun,478,242,661,342
P02966.jpg,685,500,Knife,251,357,644,461
P02967.jpg,806,474,Gun,121,326,291,394
P02968.jpg,811,479,Gun,435,176,649,279
P02969.jpg,826,554,Gun,551,196,715,280
P02970.jpg,826,515,Gun,542,177,768,288
P02971.jpg,876,593,Gun,233,373,326,483
P02971.jpg,876,593,Gun,35,374,199,505
P02971.jpg,876,593,Knife,48,229,459,312
P02971.jpg,876,593,Knife,48,176,358,220
P02971.jpg,876,593,Knife,71,200,416,263
P02972.jpg,799,482,Gun,166,205,314,279
P02973.jpg,847,579,Gun,213,368,306,477
P02973.jpg,847,579,Gun,25,356,176,481
P02973.jpg,847,579,Knife,57,147,357,208
P02973.jpg,847,579,Knife,51,219,452,283
P02973.jpg,847,579,Knife,75,176,415,237
P02974.jpg,670,487,Gun,463,229,630,361
P02974.jpg,670,487,Gun,526,116,603,288
P02974.jpg,670,487,Knife,243,363,639,446
P02975.jpg,670,465,Gun,454,243,601,376
P02975.jpg,670,465,Gun,514,128,609,311
P02975.jpg,670,465,Knife,170,357,576,433
P02976.jpg,849,585,Gun,217,371,311,482
P02976.jpg,849,585,Gun,33,332,180,461
P02976.jpg,849,585,Knife,49,149,359,210
P02976.jpg,849,585,Knife,64,181,416,234
P02976.jpg,849,585,Knife,56,220,448,278
P02977.jpg,798,463,Gun,480,313,630,379
P02978.jpg,879,607,Gun,36,358,190,479
P02978.jpg,879,607,Gun,235,384,326,494
P02978.jpg,879,607,Knife,58,241,464,299
P02978.jpg,879,607,Knife,60,171,367,227
P02978.jpg,879,607,Knife,74,200,421,255
P02979.jpg,810,510,Gun,177,208,370,301
P02980.jpg,679,487,Gun,498,112,627,297
P02980.jpg,679,487,Gun,467,231,625,363
P02980.jpg,679,487,Knife,220,377,633,456
P02981.jpg,841,575,Gun,573,176,666,281
P02981.jpg,841,575,Knife,364,349,785,470
P02981.jpg,841,575,Knife,441,449,750,501
P02981.jpg,841,575,Knife,400,407,757,477
P02981.jpg,841,575,Gun,726,189,776,299
P02982.jpg,648,466,Gun,70,197,197,360
P02982.jpg,648,466,Gun,27,194,217,319
P02982.jpg,648,466,Knife,46,348,442,462
P02983.jpg,822,503,Gun,208,195,374,285
P02984.jpg,673,504,Gun,482,181,588,311
P02984.jpg,673,504,Gun,433,227,550,394
P02984.jpg,673,504,Knife,171,94,577,131
P02985.jpg,837,565,Gun,143,186,264,301
P02985.jpg,837,565,Knife,44,375,457,456
P02985.jpg,837,565,Knife,43,454,358,509
P02985.jpg,837,565,Gun,54,197,106,319
P02986.jpg,846,580,Gun,148,363,241,476
P02986.jpg,846,580,Knife,45,188,457,274
P02986.jpg,846,580,Knife,69,152,361,198
P02986.jpg,846,580,Knife,76,182,420,229
P02986.jpg,846,580,Gun,66,334,110,465
P02987.jpg,841,573,Gun,151,357,242,466
P02987.jpg,841,573,Knife,58,187,465,252
P02987.jpg,841,573,Knife,56,138,366,187
P02987.jpg,841,573,Knife,75,165,419,221
P02987.jpg,841,573,Gun,54,327,121,460
P02988.jpg,831,564,Gun,142,194,249,303
P02988.jpg,831,564,Gun,48,217,106,336
P02988.jpg,831,564,Knife,42,386,461,479
P02988.jpg,831,564,Knife,53,468,367,509
P02988.jpg,831,564,Knife,68,431,420,486
P02989.jpg,679,529,Gun,440,210,635,367
P02989.jpg,679,529,Gun,452,258,581,452
P02989.jpg,679,529,Knife,189,102,599,190
P02990.jpg,842,561,Gun,128,347,243,465
P02990.jpg,842,561,Knife,48,209,464,293
P02990.jpg,842,561,Knife,78,180,425,263
P02990.jpg,842,561,Knife,38,157,332,332
P02990.jpg,842,561,Gun,56,347,111,480
P02991.jpg,798,464,Gun,462,307,616,377
P02992.jpg,842,578,Gun,62,185,104,313
P02992.jpg,842,578,Gun,126,200,266,314
P02992.jpg,842,578,Knife,46,372,451,454
P02992.jpg,842,578,Knife,66,420,406,464
P02992.jpg,842,578,Knife,14,334,334,483
P02993.jpg,832,554,Gun,126,200,232,306
P02993.jpg,832,554,Gun,43,190,101,316
P02993.jpg,832,554,Knife,37,356,450,464
P02993.jpg,832,554,Knife,72,414,414,475
P02993.jpg,832,554,Knife,46,380,352,475
P02994.jpg,822,509,Gun,316,391,484,464
P02995.jpg,835,522,Gun,406,214,565,290
P02996.jpg,805,489,Gun,116,150,320,249
P02997.jpg,655,453,Gun,48,165,146,330
P02997.jpg,655,453,Gun,34,162,209,303
P02997.jpg,655,453,Knife,28,349,429,430
P02998.jpg,802,456,Gun,476,352,636,417
P02999.jpg,838,588,Gun,58,359,107,493
P02999.jpg,838,588,Gun,126,374,222,487
P02999.jpg,838,588,Knife,52,192,456,300
P02999.jpg,838,588,Knife,42,184,318,344
P02999.jpg,838,588,Knife,78,186,417,242
P03000.jpg,678,473,Gun,480,123,616,304
P03000.jpg,678,473,Gun,454,249,652,366
P03000.jpg,678,473,Knife,187,373,596,425
P03001.jpg,867,598,Gun,633,204,719,304
P03001.jpg,867,598,Gun,748,227,800,329
P03001.jpg,867,598,Knife,372,352,800,478
P03001.jpg,867,598,Knife,394,424,754,532
P03001.jpg,867,598,Knife,473,388,800,491
P03002.jpg,816,495,Gun,428,378,577,423
P03003.jpg,867,552,Gun,127,351,226,465
P03003.jpg,867,552,Gun,63,336,111,459
P03003.jpg,867,552,Knife,87,159,424,216
P03003.jpg,867,552,Knife,55,186,457,273
P03003.jpg,867,552,Knife,63,184,364,234
P03004.jpg,829,610,Gun,602,429,700,530
P03004.jpg,829,610,Gun,726,410,780,511
P03004.jpg,829,610,Knife,372,234,781,373
P03004.jpg,829,610,Knife,462,279,766,337
P03004.jpg,829,610,Knife,417,229,748,291
P03005.jpg,838,581,Gun,126,372,223,481
P03005.jpg,838,581,Gun,64,358,101,488
P03005.jpg,838,581,Knife,39,197,459,311
P03005.jpg,838,581,Knife,75,183,420,247
P03005.jpg,838,581,Knife,60,207,366,265
P03006.jpg,852,625,Gun,598,435,689,534
P03006.jpg,852,625,Gun,731,418,772,527
P03006.jpg,852,625,Knife,359,241,772,362
P03006.jpg,852,625,Knife,407,238,735,305
P03006.jpg,852,625,Knife,442,288,759,357
P03007.jpg,801,476,Gun,276,172,431,249
P03008.jpg,835,584,Gun,124,213,220,313
P03008.jpg,835,584,Gun,58,186,98,319
P03008.jpg,835,584,Knife,43,378,456,488
P03008.jpg,835,584,Knife,76,437,415,502
P03009.jpg,660,468,Gun,454,239,589,374
P03009.jpg,660,468,Gun,489,112,608,289
P03009.jpg,660,468,Knife,176,365,582,439
P03010.jpg,813,440,Gun,183,353,364,434
P03011.jpg,838,584,Gun,127,370,229,483
P03011.jpg,838,584,Gun,61,370,105,499
P03011.jpg,838,584,Knife,56,221,452,299
P03011.jpg,838,584,Knife,60,192,419,252
P03011.jpg,838,584,Knife,44,216,365,283
P03012.jpg,860,588,Gun,628,190,725,297
P03012.jpg,860,588,Gun,745,214,796,318
P03012.jpg,860,588,Knife,380,349,783,455
P03012.jpg,860,588,Knife,477,382,770,434
P03012.jpg,860,588,Knife,413,412,762,500
P03013.jpg,811,482,Gun,105,374,267,436
P03014.jpg,812,450,Gun,104,319,254,379
P03015.jpg,663,478,Gun,463,245,641,347
P03015.jpg,663,478,Gun,503,120,595,279
P03015.jpg,663,478,Knife,240,348,637,435
P03016.jpg,842,584,Gun,583,153,716,267
P03016.jpg,842,584,Gun,724,174,779,286
P03016.jpg,842,584,Knife,390,331,781,426
P03016.jpg,842,584,Knife,429,386,760,462
P03016.jpg,842,584,Knife,479,338,794,412
P03017.jpg,842,597,Gun,152,480,302,542
P03018.jpg,1512,633,Gun,293,247,512,352
P03018.jpg,1512,633,Gun,322,208,447,412
P03018.jpg,1512,633,Knife,290,46,731,170
P03019.jpg,840,568,Gun,601,152,711,259
P03019.jpg,840,568,Gun,730,172,779,281
P03019.jpg,840,568,Knife,384,331,789,438
P03019.jpg,840,568,Knife,429,394,757,463
P03019.jpg,840,568,Knife,481,355,783,402
P03020.jpg,658,460,Gun,59,171,196,338
P03020.jpg,658,460,Gun,38,179,214,316
P03020.jpg,658,460,Knife,55,332,465,449
P03021.jpg,848,603,Gun,135,384,243,498
P03021.jpg,848,603,Gun,75,387,101,494
P03021.jpg,848,603,Knife,37,221,454,328
P03021.jpg,848,603,Knife,110,194,451,256
P03021.jpg,848,603,Knife,38,190,354,287
P03022.jpg,870,599,Gun,140,389,242,503
P03022.jpg,870,599,Gun,79,372,111,488
P03022.jpg,870,599,Knife,48,211,454,319
P03022.jpg,870,599,Knife,106,188,451,258
P03022.jpg,870,599,Knife,63,206,358,289
P03023.jpg,862,585,Gun,130,218,216,319
P03023.jpg,862,585,Gun,56,227,102,347
P03023.jpg,862,585,Knife,56,361,472,502
P03023.jpg,862,585,Knife,110,412,469,526
P03023.jpg,862,585,Knife,70,399,384,518
P03024.jpg,860,564,Gun,63,337,96,459
P03024.jpg,860,564,Gun,122,362,221,475
P03024.jpg,860,564,Knife,25,163,454,320
P03024.jpg,860,564,Knife,93,160,439,280
P03025.jpg,686,537,Gun,449,296,591,371
P03025.jpg,686,537,Gun,452,140,547,308
P03025.jpg,686,537,Knife,200,372,604,505
P03026.jpg,837,570,Gun,122,370,221,478
P03026.jpg,837,570,Gun,59,342,97,462
P03026.jpg,837,570,Knife,32,164,465,330
P03026.jpg,837,570,Knife,92,163,448,291
P03027.jpg,850,594,Gun,137,391,231,501
P03027.jpg,850,594,Gun,69,365,109,486
P03027.jpg,850,594,Knife,36,192,461,346
P03027.jpg,850,594,Knife,92,180,438,307
P03028.jpg,668,459,Gun,85,151,169,306
P03028.jpg,668,459,Gun,29,171,208,259
P03028.jpg,668,459,Knife,13,331,425,441
P03029.jpg,804,489,Gun,564,164,720,253
P03030.jpg,867,580,Gun,129,378,223,489
P03030.jpg,867,580,Gun,62,350,111,473
P03030.jpg,867,580,Knife,102,176,423,299
P03030.jpg,867,580,Knife,20,181,457,345
P03030.jpg,867,580,Knife,34,179,339,325
P03031.jpg,794,498,Gun,68,347,254,439
P03032.jpg,649,448,Gun,8,169,216,290
P03032.jpg,649,448,Gun,38,138,140,310
P03032.jpg,649,448,Knife,32,347,428,422
P03033.jpg,806,502,Gun,81,351,251,428
P03034.jpg,859,572,Gun,128,353,225,460
P03034.jpg,859,572,Gun,63,326,101,442
P03034.jpg,859,572,Knife,42,163,466,332
P03034.jpg,859,572,Knife,100,167,439,290
P03034.jpg,859,572,Knife,31,158,336,310
P03035.jpg,824,508,Gun,611,223,783,319
P03036.jpg,235,164,Scissors,1,20,234,129
P03037.jpg,861,588,Gun,124,243,212,336
P03037.jpg,861,588,Gun,64,203,106,314
P03037.jpg,861,588,Knife,36,280,457,474
P03037.jpg,861,588,Knife,33,398,352,496
P03037.jpg,861,588,Knife,100,383,439,491
P03038.jpg,872,640,Gun,135,384,241,493
P03038.jpg,872,640,Gun,87,413,134,523
P03038.jpg,872,640,Knife,46,228,470,443
P03038.jpg,872,640,Knife,101,218,440,361
P03038.jpg,872,640,Knife,42,220,356,328
P03039.jpg,810,694,Gun,53,103,218,215
P03040.jpg,866,587,Gun,113,265,209,355
P03040.jpg,866,587,Gun,62,222,96,333
P03040.jpg,866,587,Knife,39,281,434,507
P03040.jpg,866,587,Knife,114,407,447,497
P03040.jpg,866,587,Knife,55,361,329,525
P03041.jpg,836,585,Gun,116,336,205,440
P03041.jpg,836,585,Gun,66,371,98,476
P03041.jpg,836,585,Knife,38,168,437,413
P03041.jpg,836,585,Knife,95,183,424,324
P03041.jpg,836,585,Knife,40,152,319,327
P03042.jpg,1249,596,Gun,122,354,233,464
P03042.jpg,1249,596,Gun,66,385,115,497
P03042.jpg,1249,596,Knife,0,198,507,418
P03042.jpg,1249,596,Knife,65,181,430,331
P03042.jpg,1249,596,Knife,25,187,336,337
P03043.jpg,1236,592,Gun,124,348,229,457
P03043.jpg,1236,592,Gun,67,385,114,489
P03043.jpg,1236,592,Knife,12,191,483,417
P03043.jpg,1236,592,Knife,78,169,450,323
P03043.jpg,1236,592,Knife,29,179,340,333
P03044.jpg,867,593,Gun,125,318,215,421
P03044.jpg,867,593,Gun,79,340,112,459
P03044.jpg,867,593,Knife,63,153,445,412
P03044.jpg,867,593,Knife,179,166,504,288
P03044.jpg,867,593,Knife,72,130,326,318
P03045.jpg,854,604,Gun,644,388,745,492
P03045.jpg,854,604,Gun,750,375,793,485
P03045.jpg,854,604,Knife,416,243,822,464
P03045.jpg,854,604,Knife,550,250,809,401
P03045.jpg,854,604,Knife,409,134,745,297
P03046.jpg,669,483,Gun,0,196,157,298
P03046.jpg,669,483,Gun,56,180,147,313
P03046.jpg,669,483,Knife,22,146,68,444
P03047.jpg,830,682,Gun,177,229,321,337
P03047.jpg,830,682,Gun,233,226,332,357
P03047.jpg,830,682,Knife,183,194,269,475
P03048.jpg,692,697,Gun,84,429,199,563
P03048.jpg,692,697,Gun,53,406,208,565
P03048.jpg,692,697,Knife,0,390,211,687
P03049.jpg,705,461,Gun,445,204,627,272
P03049.jpg,705,461,Gun,427,90,584,211
P03049.jpg,705,461,Knife,496,69,676,215
P03050.jpg,678,516,Gun,451,191,627,301
P03050.jpg,678,516,Gun,498,288,597,463
P03050.jpg,678,516,Knife,595,136,628,470
P03051.jpg,684,512,Gun,91,170,215,329
P03051.jpg,684,512,Gun,58,232,225,314
P03051.jpg,684,512,Knife,33,125,125,435
P03052.jpg,660,517,Gun,436,192,632,316
P03052.jpg,660,517,Gun,467,242,571,427
P03052.jpg,660,517,Knife,568,82,618,433
P03053.jpg,664,514,Gun,110,225,212,405
P03053.jpg,664,514,Gun,71,241,259,352
P03053.jpg,664,514,Knife,11,53,145,417
P03054.jpg,873,620,Gun,644,242,732,350
P03054.jpg,873,620,Knife,410,254,802,498
P03054.jpg,873,620,Knife,516,340,792,516
P03054.jpg,873,620,Gun,747,262,798,377
P03054.jpg,873,620,Knife,347,441,681,552
P03055.jpg,630,656,Gun,90,212,200,324
P03055.jpg,630,656,Gun,80,160,236,278
P03055.jpg,630,656,Knife,29,24,384,214
P03056.jpg,852,583,Gun,643,209,727,308
P03056.jpg,852,583,Knife,505,310,774,472
P03056.jpg,852,583,Knife,375,222,808,477
P03056.jpg,852,583,Knife,386,424,699,492
P03056.jpg,852,583,Gun,748,225,782,328
P03057.jpg,674,486,Gun,484,94,578,303
P03057.jpg,674,486,Gun,423,143,621,259
P03057.jpg,674,486,Knife,530,76,653,447
P03058.jpg,783,519,Gun,46,294,233,382
P03058.jpg,783,519,Gun,64,253,151,381
P03058.jpg,783,519,Knife,25,76,63,420
P03059.jpg,678,477,Gun,533,82,617,287
P03059.jpg,678,477,Gun,447,168,632,272
P03059.jpg,678,477,Knife,609,79,656,427
P03060.jpg,734,503,Gun,55,357,214,420
P03060.jpg,734,503,Gun,55,309,148,430
P03060.jpg,734,503,Knife,0,128,68,458
P03061.jpg,841,570,Gun,619,170,720,276
P03061.jpg,841,570,Knife,365,198,813,439
P03061.jpg,841,570,Knife,500,286,798,435
P03061.jpg,841,570,Knife,381,401,691,466
P03061.jpg,841,570,Gun,734,182,766,293
P03062.jpg,669,555,Gun,50,200,207,300
P03062.jpg,669,555,Gun,33,212,165,357
P03062.jpg,669,555,Knife,0,209,106,524
P03063.jpg,681,485,Gun,441,138,637,251
P03063.jpg,681,485,Gun,506,59,606,274
P03063.jpg,681,485,Knife,597,57,641,416
P03064.jpg,1266,665,Gun,143,423,268,534
P03064.jpg,1266,665,Gun,94,451,176,576
P03064.jpg,1266,665,Knife,36,275,490,480
P03064.jpg,1266,665,Knife,82,217,426,403
P03064.jpg,1266,665,Knife,35,285,381,406
P03065.jpg,874,632,Gun,133,394,242,507
P03065.jpg,874,632,Gun,85,418,137,536
P03065.jpg,874,632,Knife,39,233,469,459
P03065.jpg,874,632,Knife,76,193,409,371
P03065.jpg,874,632,Knife,45,259,360,379
P03066.jpg,670,523,Gun,149,343,327,453
P03067.jpg,678,522,Gun,64,177,163,316
P03067.jpg,678,522,Gun,62,171,211,251
P03067.jpg,678,522,Knife,22,133,82,447
P03068.jpg,667,470,Gun,64,271,157,418
P03068.jpg,667,470,Gun,59,308,207,391
P03068.jpg,667,470,Knife,5,94,78,453
P03069.jpg,709,550,Gun,194,376,357,463
P03069.jpg,709,550,Knife,0,261,312,512
P03070.jpg,690,508,Gun,73,130,204,259
P03070.jpg,690,508,Gun,77,129,219,200
P03070.jpg,690,508,Knife,4,82,115,397
P03071.jpg,835,555,Gun,114,326,204,432
P03071.jpg,835,555,Gun,66,334,96,459
P03071.jpg,835,555,Knife,31,162,450,405
P03071.jpg,835,555,Knife,65,133,403,288
P03071.jpg,835,555,Knife,61,167,332,318
P03072.jpg,697,482,Gun,464,262,689,398
P03072.jpg,697,482,Gun,549,264,636,448
P03072.jpg,697,482,Knife,639,107,678,447
P03073.jpg,676,490,Gun,25,150,187,247
P03073.jpg,676,490,Gun,4,160,100,299
P03073.jpg,676,490,Knife,30,164,140,453
P03074.jpg,681,524,Gun,57,148,211,233
P03074.jpg,681,524,Gun,340,306,423,431
P03074.jpg,681,524,Knife,24,125,125,437
P03075.jpg,874,590,Gun,119,358,223,468
P03075.jpg,874,590,Gun,83,376,112,495
P03075.jpg,874,590,Knife,33,187,453,430
P03075.jpg,874,590,Knife,57,154,404,318
P03075.jpg,874,590,Knife,41,209,346,342
P03076.jpg,682,540,Gun,58,202,201,284
P03076.jpg,682,540,Gun,346,329,474,437
P03076.jpg,682,540,Knife,24,205,120,481
P03077.jpg,888,598,Gun,132,311,224,421
P03077.jpg,888,598,Gun,88,318,119,436
P03077.jpg,888,598,Knife,77,129,473,408
P03077.jpg,888,598,Knife,120,140,458,263
P03077.jpg,888,598,Knife,76,147,379,319
P03078.jpg,675,506,Gun,137,145,244,340
P03078.jpg,675,506,Gun,430,229,645,381
P03078.jpg,675,506,Knife,511,83,668,412
P03079.jpg,676,411,Gun,334,121,462,290
P03079.jpg,676,411,Gun,0,180,205,289
P03079.jpg,676,411,Knife,0,131,146,319
P03080.jpg,888,543,Knife,84,125,438,341
P03081.jpg,1512,645,Gun,616,278,735,414
P03081.jpg,1512,645,Gun,353,158,491,259
P03081.jpg,1512,645,Knife,255,145,420,464
P03082.jpg,735,544,Gun,325,320,463,475
P03082.jpg,735,544,Knife,14,141,110,461
P03082.jpg,735,544,Gun,56,160,221,257
P03083.jpg,913,589,Gun,107,251,211,351
P03083.jpg,913,589,Gun,58,206,99,323
P03083.jpg,913,589,Knife,38,270,436,497
P03083.jpg,913,589,Knife,70,394,429,529
P03083.jpg,913,589,Knife,60,346,339,488
P03084.jpg,801,493,Gun,326,273,461,426
P03084.jpg,801,493,Gun,35,137,209,227
P03084.jpg,801,493,Knife,13,110,99,437
P03085.jpg,840,566,Gun,635,194,727,306
P03085.jpg,840,566,Gun,740,202,777,323
P03085.jpg,840,566,Knife,389,220,835,476
P03085.jpg,840,566,Knife,495,289,806,432
P03085.jpg,840,566,Knife,442,429,748,510
P03086.jpg,1102,529,Gun,65,159,200,277
P03086.jpg,1102,529,Gun,351,289,491,443
P03086.jpg,1102,529,Knife,2,148,135,482
P03087.jpg,676,538,Gun,75,354,230,445
P03087.jpg,676,538,Gun,296,98,481,264
P03087.jpg,676,538,Knife,8,154,135,503
P03088.jpg,842,562,Gun,114,322,203,435
P03088.jpg,842,562,Gun,63,345,99,474
P03088.jpg,842,562,Knife,27,152,451,397
P03088.jpg,842,562,Knife,77,135,409,273
P03088.jpg,842,562,Knife,43,174,337,320
P03089.jpg,666,526,Gun,333,291,438,432
P03089.jpg,666,526,Gun,27,182,177,282
P03089.jpg,666,526,Knife,12,167,105,491
P03090.jpg,682,498,Gun,206,204,312,394
P03090.jpg,682,498,Gun,473,171,677,321
P03090.jpg,682,498,Knife,522,135,675,465
P03091.jpg,662,540,Gun,318,274,400,407
P03091.jpg,662,540,Gun,25,203,164,300
P03091.jpg,662,540,Knife,4,205,128,513
P03092.jpg,676,464,Gun,273,230,388,412
P03092.jpg,676,464,Gun,508,137,619,280
P03092.jpg,676,464,Knife,571,80,657,409
P03093.jpg,669,461,Gun,347,180,453,339
P03093.jpg,669,461,Gun,49,113,170,228
P03093.jpg,669,461,Knife,10,103,98,429
P03094.jpg,792,499,Knife,217,244,624,366
P03094.jpg,792,499,Wrench,284,308,579,373
P03094.jpg,792,499,Wrench,414,257,590,282
P03095.jpg,811,549,Knife,199,243,605,384
P03095.jpg,811,549,Wrench,346,328,641,367
P03096.jpg,672,550,Gun,344,231,431,363
P03096.jpg,672,550,Gun,20,205,167,316
P03096.jpg,672,550,Knife,2,204,133,529
P03097.jpg,669,487,Gun,294,244,426,367
P03097.jpg,669,487,Gun,23,150,176,238
P03097.jpg,669,487,Knife,27,136,68,450
P03098.jpg,709,491,Gun,263,153,465,318
P03098.jpg,709,491,Gun,48,333,224,427
P03098.jpg,709,491,Knife,15,119,118,477
P03099.jpg,669,535,Gun,300,190,476,357
P03099.jpg,669,535,Gun,32,341,184,430
P03099.jpg,669,535,Knife,24,106,76,457
P03100.jpg,843,566,Gun,114,322,206,425
P03100.jpg,843,566,Knife,35,151,435,396
P03100.jpg,843,566,Knife,83,147,402,289
P03100.jpg,843,566,Gun,66,344,98,457
P03100.jpg,843,566,Knife,47,177,341,315
P03101.jpg,693,490,Gun,322,158,506,332
P03101.jpg,693,490,Gun,28,298,204,395
P03101.jpg,693,490,Knife,35,63,92,435
P03102.jpg,754,541,Gun,271,278,483,431
P03102.jpg,754,541,Gun,95,134,244,206
P03102.jpg,754,541,Knife,0,100,194,368
P03103.jpg,679,488,Gun,220,116,389,324
P03103.jpg,679,488,Gun,440,284,662,419
P03103.jpg,679,488,Knife,570,137,656,467
P03104.jpg,676,445,Gun,135,138,313,332
P03104.jpg,676,445,Gun,456,125,676,254
P03104.jpg,676,445,Knife,563,74,654,422
P03105.jpg,669,530,Gun,257,168,458,330
P03105.jpg,669,530,Gun,38,331,192,421
P03105.jpg,669,530,Knife,6,117,86,452
P03106.jpg,859,589,Gun,118,347,225,462
P03106.jpg,859,589,Knife,36,178,447,419
P03106.jpg,859,589,Knife,70,160,395,311
P03106.jpg,859,589,Gun,72,374,112,493
P03106.jpg,859,589,Knife,55,209,341,334
P03107.jpg,684,463,Gun,242,109,422,306
P03107.jpg,684,463,Gun,460,266,684,401
P03107.jpg,684,463,Knife,610,109,657,442
P03108.jpg,703,561,Gun,268,176,442,342
P03108.jpg,703,561,Gun,37,376,173,458
P03108.jpg,703,561,Knife,14,159,56,474
P03109.jpg,685,503,Gun,452,152,655,273
P03109.jpg,685,503,Gun,172,207,326,398
P03109.jpg,685,503,Knife,570,69,646,407
P03110.jpg,672,503,Gun,178,213,334,398
P03110.jpg,672,503,Gun,446,157,646,279
P03110.jpg,672,503,Knife,560,82,631,403
P03111.jpg,697,546,Gun,388,199,486,380
P03111.jpg,697,546,Gun,24,250,191,379
P03111.jpg,697,546,Knife,18,32,172,390
P03112.jpg,852,546,Gun,107,300,218,420
P03112.jpg,852,546,Knife,24,126,453,390
P03112.jpg,852,546,Knife,27,167,352,294
P03112.jpg,852,546,Knife,69,120,404,257
P03112.jpg,852,546,Gun,66,327,98,445
P03113.jpg,693,456,Gun,342,184,500,338
P03113.jpg,693,456,Gun,23,106,208,205
P03113.jpg,693,456,Knife,44,82,88,406
P03114.jpg,870,575,Gun,117,301,219,409
P03114.jpg,870,575,Knife,56,123,457,385
P03114.jpg,870,575,Knife,49,141,368,311
P03114.jpg,870,575,Knife,102,129,432,257
P03114.jpg,870,575,Gun,77,319,105,437
P03115.jpg,680,518,Gun,326,253,476,406
P03115.jpg,680,518,Gun,24,169,197,279
P03115.jpg,680,518,Knife,39,157,72,487
P03116.jpg,734,519,Gun,315,137,471,316
P03116.jpg,734,519,Gun,57,356,237,450
P03116.jpg,734,519,Knife,13,142,132,499
P03117.jpg,655,534,Gun,282,277,467,429
P03117.jpg,655,534,Gun,23,192,178,298
P03117.jpg,655,534,Knife,18,172,71,499
P03118.jpg,752,527,Gun,281,173,477,319
P03118.jpg,752,527,Gun,19,322,188,415
P03118.jpg,752,527,Knife,21,106,64,448
P03119.jpg,850,598,Gun,117,350,214,456
P03119.jpg,850,598,Knife,41,206,351,348
P03119.jpg,850,598,Knife,82,173,398,318
P03119.jpg,850,598,Knife,24,187,443,424
P03119.jpg,850,598,Gun,77,379,101,494
P03120.jpg,775,557,Gun,76,402,217,468
P03120.jpg,775,557,Gun,281,159,515,314
P03120.jpg,775,557,Knife,0,214,148,520
P03121.jpg,844,573,Gun,115,328,197,426
P03121.jpg,844,573,Knife,40,189,343,327
P03121.jpg,844,573,Knife,73,152,390,294
P03121.jpg,844,573,Knife,19,155,435,396
P03121.jpg,844,573,Gun,69,353,91,468
P03122.jpg,675,493,Gun,165,191,306,365
P03122.jpg,675,493,Gun,453,169,662,305
P03122.jpg,675,493,Knife,512,122,637,445
P03123.jpg,878,637,Gun,136,387,246,500
P03123.jpg,878,637,Knife,44,253,365,377
P03123.jpg,878,637,Knife,68,203,393,365
P03123.jpg,878,637,Knife,41,232,458,441
P03123.jpg,878,637,Gun,90,419,142,539
P03124.jpg,670,561,Gun,354,230,551,396
P03124.jpg,670,561,Gun,47,229,182,343
P03124.jpg,670,561,Knife,4,245,192,538
P03125.jpg,667,467,Gun,216,94,446,261
